country,iso2c,iso3c,year,status,lastupdated,gdp,pop,gdppcap,region,capital,longitude,latitude,income,lending
South Asia,8S,SAS,2009,,2023-10-26,6378758613830.18,1636411632,3898.01593260135,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2010,,2023-10-26,6852941153500.53,1660546144,4126.92003667712,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2011,,2023-10-26,7201450008907.25,1684898004,4274.11629179379,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2012,,2023-10-26,7594280318396.19,1708706729,4444.46094201352,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2000,,2023-10-26,3733572197924.64,1406945493,2653.67223996974,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2015,,2023-10-26,9241068906590.33,1775545180,5204.63743231267,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2016,,2023-10-26,9950188506338.85,1797072648,5536.88718005509,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2017,,2023-10-26,10598791966661.8,1818931519,5826.93293065189,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2018,,2023-10-26,11271403637715.8,1840534093,6123.98525003351,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2019,,2023-10-26,11717235560985.5,1861598514,6294.17969173643,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2020,,2023-10-26,11177431230220.8,1882531620,5937.44674005569,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2021,,2023-10-26,12098783826244.4,1901911604,6361.38072915635,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2022,,2023-10-26,12892232946614.6,1919348000,6716.98563606734,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1965,,2023-10-26,NA,642649029,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1966,,2023-10-26,NA,657382046,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1967,,2023-10-26,NA,672401853,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1968,,2023-10-26,NA,688013461,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2013,,2023-10-26,8052184785929.97,1731683901,4649.91606220977,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2001,,2023-10-26,3900112688521.85,1434314654,2719.14720918821,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2002,,2023-10-26,4040106858947.13,1462070145,2763.27840546059,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2003,,2023-10-26,4332377912147.39,1489358080,2908.88938686081,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2004,,2023-10-26,4657545768695.91,1515703001,3072.86174509324,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2005,,2023-10-26,5008118299570.51,1541263909,3249.35805628503,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2006,,2023-10-26,5388630222080.29,1565892885,3441.25085036087,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2007,,2023-10-26,5777670917104.15,1589454615,3635.00213380056,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2008,,2023-10-26,5965540077955.83,1612709085,3699.08009661633,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1969,,2023-10-26,NA,704112818,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1971,,2023-10-26,NA,736135444,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1972,,2023-10-26,NA,752397791,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1973,,2023-10-26,NA,770083670,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1974,,2023-10-26,NA,788213169,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1975,,2023-10-26,NA,806592758,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1976,,2023-10-26,NA,825140213,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1977,,2023-10-26,NA,844199483,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1978,,2023-10-26,NA,863852185,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1960,,2023-10-26,NA,571192428,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1970,,2023-10-26,NA,720399195,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1962,,2023-10-26,NA,598784274,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1963,,2023-10-26,NA,613149540,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1964,,2023-10-26,NA,627867470,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1961,,2023-10-26,NA,584794755,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1964,,2023-10-26,NA,627867470,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1961,,2023-10-26,NA,584794755,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1962,,2023-10-26,NA,598784274,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1963,,2023-10-26,NA,613149540,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2001,,2023-10-26,3900112688521.85,1434314654,2719.14720918821,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2002,,2023-10-26,4040106858947.13,1462070145,2763.27840546059,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1960,,2023-10-26,NA,571192428,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2000,,2023-10-26,3733572197924.64,1406945493,2653.67223996974,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1966,,2023-10-26,NA,657382046,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1967,,2023-10-26,NA,672401853,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1965,,2023-10-26,NA,642649029,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1973,,2023-10-26,NA,770083670,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1974,,2023-10-26,NA,788213169,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1975,,2023-10-26,NA,806592758,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1976,,2023-10-26,NA,825140213,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2003,,2023-10-26,4332377912147.39,1489358080,2908.88938686081,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2004,,2023-10-26,4657545768695.91,1515703001,3072.86174509324,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1977,,2023-10-26,NA,844199483,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2005,,2023-10-26,5008118299570.51,1541263909,3249.35805628503,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1968,,2023-10-26,NA,688013461,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1969,,2023-10-26,NA,704112818,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1970,,2023-10-26,NA,720399195,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1971,,2023-10-26,NA,736135444,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1972,,2023-10-26,NA,752397791,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1998,,2023-10-26,3334413322333.59,1352849350,2464.73365444097,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1999,,2023-10-26,3586187460926.84,1379874856,2598.92224670469,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2013,,2023-10-26,8052184785929.97,1731683901,4649.91606220977,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2014,,2023-10-26,8609851156003.07,1754030304,4908.61026538061,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2015,,2023-10-26,9241068906590.33,1775545180,5204.63743231267,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2016,,2023-10-26,9950188506338.85,1797072648,5536.88718005509,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1990,,2023-10-26,2240676600023.97,1141312704,1963.24512306836,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1978,,2023-10-26,NA,863852185,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2006,,2023-10-26,5388630222080.29,1565892885,3441.25085036087,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2007,,2023-10-26,5777670917104.15,1589454615,3635.00213380056,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2008,,2023-10-26,5965540077955.83,1612709085,3699.08009661633,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2009,,2023-10-26,6378758613830.18,1636411632,3898.01593260135,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2010,,2023-10-26,6852941153500.53,1660546144,4126.92003667712,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2011,,2023-10-26,7201450008907.25,1684898004,4274.11629179379,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2012,,2023-10-26,7594280318396.19,1708706729,4444.46094201352,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1984,,2023-10-26,NA,994345688,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1985,,2023-10-26,NA,1018142776,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1986,,2023-10-26,NA,1042169001,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1987,,2023-10-26,NA,1066371857,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1988,,2023-10-26,NA,1091004504,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1991,,2023-10-26,2287243560440.67,1166480561,1960.8072666722,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1992,,2023-10-26,2419623772646.88,1192390433,2029.22105518678,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1993,,2023-10-26,2523728808042.11,1219180082,2070.021357224,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1994,,2023-10-26,2673550520541.04,1246157499,2145.43548683571,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1995,,2023-10-26,2856139753509.52,1272877742,2243.84452588654,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1996,,2023-10-26,3048342656285.35,1299407301,2345.9485366439,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1997,,2023-10-26,3161466532066.05,1326007987,2384.19871000826,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1983,,2023-10-26,NA,970938323,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2020,,2023-10-26,11177431230220.8,1882531620,5937.44674005569,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2017,,2023-10-26,10598791966661.8,1818931519,5826.93293065189,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2018,,2023-10-26,11271403637715.8,1840534093,6123.98525003351,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2019,,2023-10-26,11717235560985.5,1861598514,6294.17969173643,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1981,,2023-10-26,NA,926216545,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2021,,2023-10-26,12098783826244.4,1901911604,6361.38072915635,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2022,,2023-10-26,12892232946614.6,1919348000,6716.98563606734,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1982,,2023-10-26,NA,948043890,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1989,,2023-10-26,NA,1116147699,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1980,,2023-10-26,NA,904993069,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1979,,2023-10-26,NA,884031584,NA,Aggregates,,,,Aggregates,Aggregates
South Sudan,SS,SSD,1979,,2023-10-26,NA,4092792,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1980,,2023-10-26,NA,4192012,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1983,,2023-10-26,NA,4502541,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1977,,2023-10-26,NA,3901044,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1982,,2023-10-26,NA,4398297,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1976,,2023-10-26,NA,3808615,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2021,,2023-10-26,NA,10748272,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1981,,2023-10-26,NA,4293866,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2019,,2023-10-26,NA,10447666,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2020,,2023-10-26,NA,10606227,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1985,,2023-10-26,NA,4706975,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1978,,2023-10-26,NA,3995911,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2009,,2023-10-26,NA,9229227,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1984,,2023-10-26,NA,4603039,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1989,,2023-10-26,NA,4706626,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1990,,2023-10-26,NA,4750817,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1991,,2023-10-26,NA,4867185,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1992,,2023-10-26,NA,4956969,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1993,,2023-10-26,NA,5018172,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1994,,2023-10-26,NA,5142863,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2022,,2023-10-26,NA,10913164,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1995,,2023-10-26,NA,5302042,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2010,,2023-10-26,NA,9714419,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2011,,2023-10-26,NA,10243050,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1986,,2023-10-26,NA,4819667,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1987,,2023-10-26,NA,4893809,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1988,,2023-10-26,NA,4814879,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2015,,2023-10-26,NA,11194299,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2016,,2023-10-26,NA,11066105,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2017,,2023-10-26,NA,10658226,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2018,,2023-10-26,NA,10395329,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2005,,2023-10-26,NA,7662654,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2006,,2023-10-26,NA,8029517,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2007,,2023-10-26,NA,8417823,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2008,,2023-10-26,NA,8823888,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1996,,2023-10-26,NA,5434894,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1997,,2023-10-26,NA,5589410,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2012,,2023-10-26,NA,10701604,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2013,,2023-10-26,NA,11106031,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2014,,2023-10-26,NA,11213284,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2001,,2023-10-26,NA,6394431,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2002,,2023-10-26,NA,6686100,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2003,,2023-10-26,NA,6992367,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2004,,2023-10-26,NA,7317118,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1963,,2023-10-26,NA,3036238,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1964,,2023-10-26,NA,3088701,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1965,,2023-10-26,NA,3143622,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1966,,2023-10-26,NA,3185305,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1968,,2023-10-26,NA,3261725,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1969,,2023-10-26,NA,3301892,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1970,,2023-10-26,NA,3342410,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1971,,2023-10-26,NA,3396808,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1972,,2023-10-26,NA,3464715,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1973,,2023-10-26,NA,3542465,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1974,,2023-10-26,NA,3629608,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1975,,2023-10-26,NA,3718279,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1962,,2023-10-26,NA,2992270,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1967,,2023-10-26,NA,3221957,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,2000,,2023-10-26,NA,6114440,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1960,,2023-10-26,NA,2907724,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1998,,2023-10-26,NA,5699436,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1999,,2023-10-26,NA,5850145,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
South Sudan,SS,SSD,1961,,2023-10-26,NA,2948953,NA,Sub-Saharan Africa,Juba,31.6,4.85,Low income,IDA
Spain,ES,ESP,1995,,2023-10-26,1153650306301.18,39724050,29041.6084538504,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1996,,2023-10-26,1184343883398.47,39889852,29690.3554166727,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1994,,2023-10-26,1122692137456.1,39549108,28387.2935252068,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1961,,2023-10-26,NA,30739250,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1962,,2023-10-26,NA,31023366,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1960,,2023-10-26,NA,30455000,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1968,,2023-10-26,NA,33113134,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1969,,2023-10-26,NA,33441054,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1970,,2023-10-26,NA,33814531,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1971,,2023-10-26,NA,34224490,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1997,,2023-10-26,1228194152048.47,40057389,30660.8638932625,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1998,,2023-10-26,1282149958363.48,40223509,31875.6366671907,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1972,,2023-10-26,NA,34604469,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1999,,2023-10-26,1339725586635,40386875,33172.3013141028,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1963,,2023-10-26,NA,31296651,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1964,,2023-10-26,NA,31609195,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1965,,2023-10-26,NA,31954292,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1966,,2023-10-26,NA,32283194,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1967,,2023-10-26,NA,32682947,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1992,,2023-10-26,1107987797228.08,39157685,28295.5388508814,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1993,,2023-10-26,1096558994742.24,39361262,27858.8373193481,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2007,,2023-10-26,1787355959474.85,45226803,39519.8386999597,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2008,,2023-10-26,1803211005178.5,45954106,39239.388210022,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2009,,2023-10-26,1735354244852.44,46362946,37429.7665392627,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2010,,2023-10-26,1738181475619.55,46576897,37318.5331693426,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1984,,2023-10-26,NA,38330364,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1973,,2023-10-26,NA,34988947,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2000,,2023-10-26,1410006838302.66,40567864,34756.7433745749,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2001,,2023-10-26,1465462446238.28,40850412,35873.871877676,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2002,,2023-10-26,1505483468430.49,41431558,36336.6366389235,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2003,,2023-10-26,1550376026713.72,42187645,36749.5276570597,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2004,,2023-10-26,1598790138533.64,42921895,37248.824604171,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2005,,2023-10-26,1657179300444.71,43653155,37962.4176178036,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2006,,2023-10-26,1725168159302.34,44397319,38857.4850499945,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2019,,2023-10-26,1922264001275.94,47134837,40782.2350436035,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2020,,2023-10-26,1704559177419.92,47365655,35987.2396448422,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2021,,2023-10-26,1798643940093.17,47415750,37933.4702096491,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,2022,,2023-10-26,1896701324459.69,47615034,39834.0852693646,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1982,,2023-10-26,NA,37986012,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1985,,2023-10-26,NA,38469512,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1986,,2023-10-26,NA,38584624,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
Spain,ES,ESP,1987,,2023-10-26,NA,38684815,NA,Europe & Central Asia,Madrid,-3.70327,40.4167,High income,Not classified
