country,iso2c,iso3c,year,status,lastupdated,refugee_asylum,refugee_origin,region,capital,longitude,latitude,income,lending
Uruguay,UY,URY,1968,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1960,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1961,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1962,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1963,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1964,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1965,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1966,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1992,,2023-12-19,90,431,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1993,,2023-12-19,131,164,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1994,,2023-12-19,116,363,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1995,,2023-12-19,121,263,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1996,,2023-12-19,130,202,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1997,,2023-12-19,134,87,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1998,,2023-12-19,163,72,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1999,,2023-12-19,83,36,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2000,,2023-12-19,74,48,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2001,,2023-12-19,86,45,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2002,,2023-12-19,97,60,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2003,,2023-12-19,84,59,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2004,,2023-12-19,87,76,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2005,,2023-12-19,114,107,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2006,,2023-12-19,117,158,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2007,,2023-12-19,130,193,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2008,,2023-12-19,133,194,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2009,,2023-12-19,162,183,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1970,,2023-12-19,1500,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1971,,2023-12-19,1500,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1972,,2023-12-19,1500,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1973,,2023-12-19,NA,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1974,,2023-12-19,1250,3000,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1975,,2023-12-19,NA,570,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1976,,2023-12-19,NA,1160,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1977,,2023-12-19,2000,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1978,,2023-12-19,2000,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1979,,2023-12-19,2000,NA,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1980,,2023-12-19,1700,24,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1981,,2023-12-19,1700,24,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1982,,2023-12-19,60,525,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1983,,2023-12-19,150,25,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1984,,2023-12-19,NA,165,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1985,,2023-12-19,110,537,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1986,,2023-12-19,70,47,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1987,,2023-12-19,110,39,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1988,,2023-12-19,110,33,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1989,,2023-12-19,110,203,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1990,,2023-12-19,87,843,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,1991,,2023-12-19,81,601,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2018,,2023-12-19,379,7,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2019,,2023-12-19,498,15,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2020,,2023-12-19,664,15,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2021,,2023-12-19,877,45,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2022,,2023-12-19,1115,68,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2010,,2023-12-19,181,185,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2011,,2023-12-19,165,183,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2012,,2023-12-19,170,168,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2013,,2023-12-19,190,144,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2014,,2023-12-19,254,119,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2015,,2023-12-19,292,84,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2016,,2023-12-19,299,23,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uruguay,UY,URY,2017,,2023-12-19,334,12,Latin America & Caribbean,Montevideo,-56.0675,-34.8941,High income,IBRD
Uzbekistan,UZ,UZB,1970,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1971,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1972,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1973,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1974,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1975,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1976,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1977,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1978,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1979,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1980,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1981,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1982,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1983,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1984,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1985,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1986,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1987,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2001,,2023-12-19,39579,3454,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2002,,2023-12-19,44933,6882,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2003,,2023-12-19,44683,7394,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2004,,2023-12-19,44452,7292,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2005,,2023-12-19,43949,8322,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2006,,2023-12-19,1415,9095,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2007,,2023-12-19,1052,5658,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2008,,2023-12-19,819,6297,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2009,,2023-12-19,556,6662,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2010,,2023-12-19,309,8841,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2011,,2023-12-19,216,12667,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2012,,2023-12-19,178,11593,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2013,,2023-12-19,143,4953,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2014,,2023-12-19,123,4790,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2015,,2023-12-19,106,4197,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2016,,2023-12-19,26,3824,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2017,,2023-12-19,20,3405,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2018,,2023-12-19,13,3276,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2019,,2023-12-19,13,3217,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2020,,2023-12-19,13,3112,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2021,,2023-12-19,13032,3014,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2022,,2023-12-19,13026,4324,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1996,,2023-12-19,2894,69745,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1997,,2023-12-19,3150,69068,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1998,,2023-12-19,1070,51722,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1999,,2023-12-19,1015,45527,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,2000,,2023-12-19,38349,3628,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1988,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1989,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1990,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1991,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1992,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1993,,2023-12-19,8000,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1994,,2023-12-19,8000,29060,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1995,,2023-12-19,2623,142,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1968,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1969,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1961,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1962,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1963,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1960,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1965,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1966,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1967,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Uzbekistan,UZ,UZB,1964,,2023-12-19,NA,NA,Europe & Central Asia,Tashkent,69.269,41.3052,Lower middle income,Blend
Vanuatu,VU,VUT,1962,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1963,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1964,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1960,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1961,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1987,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1988,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1989,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1990,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1991,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1992,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1993,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1994,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1995,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1996,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1997,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1998,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1999,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2000,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2001,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2002,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2003,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2004,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1965,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1966,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1967,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1968,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1969,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1970,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1971,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1972,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1973,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1974,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1975,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1976,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1977,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1978,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1979,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1980,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1981,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1982,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1983,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1984,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1985,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,1986,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2013,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2014,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2015,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2016,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2017,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2005,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2006,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2007,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2008,,2023-12-19,5,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2009,,2023-12-19,5,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2010,,2023-12-19,5,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2011,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2012,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2021,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2018,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2019,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2020,,2023-12-19,NA,NA,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
Vanuatu,VU,VUT,2022,,2023-12-19,NA,5,East Asia & Pacific,Port-Vila,168.321,-17.7404,Lower middle income,IDA
"Venezuela, RB",VE,VEN,1965,,2023-12-19,NA,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1967,,2023-12-19,NA,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1968,,2023-12-19,NA,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1969,,2023-12-19,15000,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1966,,2023-12-19,NA,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1975,,2023-12-19,NA,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1976,,2023-12-19,NA,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1977,,2023-12-19,16000,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1978,,2023-12-19,16000,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1979,,2023-12-19,16000,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1980,,2023-12-19,17800,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1981,,2023-12-19,17000,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1982,,2023-12-19,850,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1970,,2023-12-19,15000,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1971,,2023-12-19,15000,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1972,,2023-12-19,14700,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1973,,2023-12-19,15400,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
"Venezuela, RB",VE,VEN,1974,,2023-12-19,14350,NA,Latin America & Caribbean,Caracas,-69.8371,9.08165,Not classified,IBRD
