country,iso2c,iso3c,year,status,lastupdated,female_unemploy,male_unemploy,region,capital,longitude,latitude,income,lending
Northern Mariana Islands,MP,MNP,1979,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1976,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1977,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1995,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1996,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1980,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1981,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1990,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1991,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1984,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1998,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1994,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1992,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1989,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,2006,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1993,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Northern Mariana Islands,MP,MNP,1997,,2023-12-18,NA,NA,East Asia & Pacific,Saipan,145.765,15.1935,High income,Not classified
Norway,NO,NOR,1994,,2023-12-18,4.702,5.893,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1966,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1967,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1993,,2023-12-18,5.174,6.635,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2001,,2023-12-18,3.612,3.852,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2002,,2023-12-18,4.088,3.959,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1992,,2023-12-18,5.083,6.594,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1978,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1979,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1980,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1991,,2023-12-18,4.984,5.764,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1982,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1983,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1984,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1981,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1986,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1987,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1988,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1989,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1990,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1963,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1964,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1965,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2006,,2023-12-18,3.342,3.452,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1995,,2023-12-18,6.331,6.291,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1996,,2023-12-18,5.346,4.776,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1997,,2023-12-18,5.029,4.398,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1998,,2023-12-18,4.023,3.493,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1999,,2023-12-18,3.234,3.264,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2000,,2023-12-18,3.278,3.618,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1960,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1961,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1962,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1977,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2016,,2023-12-18,3.913,5.364,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2017,,2023-12-18,3.69,4.581,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2018,,2023-12-18,3.541,4.031,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1968,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1969,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1970,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1971,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1972,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1973,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1974,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1975,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1976,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2013,,2023-12-18,3.23,3.59,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2003,,2023-12-18,3.956,4.455,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2004,,2023-12-18,3.923,4.563,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2005,,2023-12-18,4.19,4.55,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2019,,2023-12-18,3.394,3.954,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2020,,2023-12-18,4.129,4.679,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2021,,2023-12-18,4.159,4.559,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2022,,2023-12-18,2.984,3.349,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,1985,,2023-12-18,NA,NA,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2009,,2023-12-18,2.601,3.551,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2010,,2023-12-18,2.94,4.041,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2011,,2023-12-18,2.985,3.414,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2012,,2023-12-18,2.629,3.559,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2008,,2023-12-18,2.36,2.72,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2014,,2023-12-18,3.233,3.702,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2015,,2023-12-18,4.004,4.564,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Norway,NO,NOR,2007,,2023-12-18,2.416,2.556,Europe & Central Asia,Oslo,10.7387,59.9138,High income,Not classified
Not classified,XY,,2005,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2006,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2007,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2008,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2009,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2010,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2011,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2012,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2013,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2014,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2015,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2016,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2017,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2001,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2002,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2003,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2004,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2018,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2019,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2020,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2021,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2022,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1964,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1965,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1966,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1967,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1968,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1969,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1960,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1961,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1962,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1963,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1970,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1971,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1972,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1973,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1974,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1975,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1976,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1977,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1978,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1979,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1980,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1981,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1982,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1983,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1984,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1985,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1986,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1987,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1988,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1989,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1990,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1991,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1992,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1993,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1994,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1995,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1996,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1997,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1998,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,1999,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,XY,,2000,,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA
OECD members,OE,OED,1984,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1988,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1989,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1987,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1960,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1979,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1980,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1981,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1982,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1983,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1985,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1986,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1972,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1973,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1961,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1962,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1990,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1991,,2023-12-18,7.50933921697304,6.24564469855846,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1992,,2023-12-18,7.95233515044137,6.79441872227731,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1993,,2023-12-18,8.39758529371681,7.29623100887605,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1994,,2023-12-18,8.55264677432963,7.32081640738536,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1995,,2023-12-18,8.40259740191596,7.0298375224055,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1996,,2023-12-18,8.32183230253476,6.99455196711481,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2022,,2023-12-18,5.15425975859053,4.7496081391199,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1970,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1971,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2010,,2023-12-18,8.2618101282768,8.54209660090149,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1974,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1975,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1976,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1977,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1978,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2017,,2023-12-18,6.16044190683621,5.68572743457788,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2018,,2023-12-18,5.69882697591141,5.27006298350629,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2019,,2023-12-18,5.55779051643473,5.24033881858895,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2020,,2023-12-18,7.34822384341528,6.90128955548873,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2021,,2023-12-18,6.40405570201374,6.01115547368498,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2005,,2023-12-18,7.29589696872538,6.47894163995902,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2006,,2023-12-18,6.68897795852985,5.91423516520544,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2007,,2023-12-18,6.12720991282813,5.50206173629728,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1997,,2023-12-18,8.13018042097529,6.61477035077587,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1998,,2023-12-18,8.00786362061009,6.63958007621892,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1999,,2023-12-18,7.87701549505172,6.66187114082799,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1963,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1964,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1965,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1966,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1967,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1968,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,1969,,2023-12-18,NA,NA,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2012,,2023-12-18,8.20625244498589,7.85008598890661,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2013,,2023-12-18,8.07036140289167,7.79974822951531,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2014,,2023-12-18,7.59716853013347,7.23850955952611,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2011,,2023-12-18,8.13043504456893,7.9471897012757,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2016,,2023-12-18,6.63889426613172,6.25723927234231,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2001,,2023-12-18,7.1544258665146,6.2329055395814,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2002,,2023-12-18,7.59002185274375,6.85797266761487,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2015,,2023-12-18,7.03459580187266,6.68576729848153,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2004,,2023-12-18,7.63242616682022,6.83884370849487,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2009,,2023-12-18,7.96147894186611,8.46915953569735,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2003,,2023-12-18,7.6629983199326,7.00658962574698,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2008,,2023-12-18,6.29565589833493,5.95229677667216,Aggregates,,,,Aggregates,Aggregates
OECD members,OE,OED,2000,,2023-12-18,7.51285681168915,6.22869698870369,Aggregates,,,,Aggregates,Aggregates
Oman,OM,OMN,2006,,2023-12-18,7.923,3.339,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1960,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1961,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2004,,2023-12-18,7.979,3.371,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2005,,2023-12-18,7.969,3.368,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2007,,2023-12-18,7.967,3.374,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2008,,2023-12-18,7.905,3.332,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2009,,2023-12-18,8.478,3.115,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2003,,2023-12-18,8.067,3.428,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2011,,2023-12-18,9.974,2.785,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2012,,2023-12-18,10.593,2.539,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2013,,2023-12-18,11.452,2.396,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2014,,2023-12-18,12.195,2.22,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2015,,2023-12-18,12.611,1.954,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2016,,2023-12-18,13.216,1.739,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2017,,2023-12-18,10.61,1.338,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1962,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1963,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2019,,2023-12-18,7.635,0.886,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1964,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1965,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2010,,2023-12-18,9.227,2.971,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1997,,2023-12-18,8.058,3.326,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1998,,2023-12-18,8.099,3.372,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1999,,2023-12-18,8.116,3.401,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2000,,2023-12-18,7.946,3.294,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2001,,2023-12-18,7.966,3.322,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2002,,2023-12-18,8.063,3.408,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1973,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1974,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2018,,2023-12-18,7.698,0.867,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1989,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2020,,2023-12-18,10.859,1.526,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,2021,,2023-12-18,9.154,1.242,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1966,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1967,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1968,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1969,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1970,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1971,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1972,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1985,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
Oman,OM,OMN,1986,,2023-12-18,NA,NA,Middle East & North Africa,Muscat,58.5874,23.6105,High income,Not classified
