country,iso2c,iso3c,year,status,lastupdated,refugee_asylum,refugee_origin,oda_gni,oda_usd,oda_gov,military_usd,military_gov,arms_imports,arms_exports,region,capital,longitude,latitude,income,lending
South Africa,ZA,ZAF,2017,,2023-12-18,88694,461,0.27362736861235,1014809997.55859,0.800079503536358,3591507613.36993,3.15997799974412,NA,96000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2018,,2023-12-18,89285,482,0.233782702268464,920969970.703125,0.668481739790353,3622918742.55151,2.9674610605,NA,90000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1992,,2023-12-18,NA,9241,NA,NA,NA,3677406460.70666,NA,361000000,75000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1993,,2023-12-18,250000,9087,0.187120735236843,270450012.207031,0.63023587739125,3254313378.66538,NA,244000000,54000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1980,,2023-12-18,NA,24250,NA,NA,NA,2661671164.84386,NA,195000000,49000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2009,,2023-12-18,47972,380,0.332433193945823,1074180053.71094,1.11934905559132,3592687702.02285,3.82854020418378,134000000,107000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2010,,2023-12-18,57899,374,0.253222787450033,1036270019.53125,0.83945318405921,4188168092.20321,3.54825569890656,178000000,243000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2011,,2023-12-18,57899,422,0.312186237101674,1396969970.70313,0.981529643637183,4594154077.94655,3.57308113747345,208000000,74000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2012,,2023-12-18,65225,413,0.251661828281036,1065829956.05469,0.808019244918668,4489590095.94432,3.6113582298374,127000000,193000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2013,,2023-12-18,65976,424,0.33112409921352,1295339965.82031,1.03367766521017,4118208483.42734,3.55514098409905,1000000,111000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2014,,2023-12-18,112182,422,0.289822148016211,1077400024.41406,0.885853410319788,3892485091.06944,3.48518886720925,50000000,63000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2015,,2023-12-18,121635,447,0.41924733462075,1420270019.53125,1.21628565400486,3488867947.83997,3.3381696328137,2000000,67000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1986,,2023-12-18,NA,33220,NA,NA,NA,2497888430.34884,NA,206000000,25000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1987,,2023-12-18,NA,26150,NA,NA,NA,3595968625.21672,NA,19000000,28000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1988,,2023-12-18,NA,24906,NA,NA,NA,4263086823.22617,NA,5000000,25000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1989,,2023-12-18,NA,17135,NA,NA,NA,4176167126.75584,NA,11000000,0,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1990,,2023-12-18,NA,14781,NA,NA,NA,4362525702.27108,NA,11000000,NA,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1994,,2023-12-18,91894,1514,0.193975802860388,293079986.572266,0.73968855651491106,3478582291.31463,NA,239000000,13000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1995,,2023-12-18,101408,492,0.228690826449012,386170013.427734,0.861813779428234,3292446561.84434,NA,38000000,17000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1996,,2023-12-18,22645,286,0.226288783850357,362339996.337891,0.821566741773693,2591787130.61277,NA,38000000,31000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1997,,2023-12-18,6816,241,0.298986445985656,495589996.337891,1.13630917721507,2414137709.52873,NA,11000000,7000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1998,,2023-12-18,8387,184,0.344173899621226,515640014.648438,1.31267533404681,1905656008.74051,NA,NA,22000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1983,,2023-12-18,NA,34520,NA,NA,NA,3052688268.55758,NA,216000000,NA,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1984,,2023-12-18,NA,38560,NA,NA,NA,2770152106.71872,NA,125000000,NA,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1985,,2023-12-18,NA,38110,NA,NA,NA,2117406345.48856,NA,26000000,25000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1981,,2023-12-18,NA,24900,NA,NA,NA,3011979548.27998,NA,119000000,49000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2020,,2023-12-18,76729,474,0.361653558963048,1203060058.59375,0.940550105344967,3231017731.35778,2.76432259331493,NA,111000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2021,,2023-12-18,75512,643,0.252280396388757,1039619995.11719,0.724408172309183,3393856591.77044,2.44765360668956,NA,89000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,2022,,2023-12-18,66596,778,NA,NA,NA,2995329364.67028,2.24924824951004,30000000,48000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1982,,2023-12-18,NA,28430,NA,NA,NA,2744699858.1717,NA,47000000,1000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Africa,ZA,ZAF,1991,,2023-12-18,NA,11205,NA,NA,NA,3874415134.79061,NA,26000000,54000000,Sub-Saharan Africa,Pretoria,28.1871,-25.746,Upper middle income,IBRD
South Asia,8S,SAS,1984,,2023-12-18,NA,NA,1.47787288866074,4014049960.13641,NA,9400417922.40421,NA,4116000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1987,,2023-12-18,NA,NA,1.3935102274624,4831699957.8476,NA,13926518805.0165,NA,5217000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1988,,2023-12-18,NA,NA,1.5009433481451,5577089937.21008,NA,14601413726.311,14.6397610573386,5574000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1985,,2023-12-18,NA,NA,1.32397930588068,3910670017.24243,NA,10155420642.5108,NA,4025000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1986,,2023-12-18,NA,NA,1.57028008803569,4908209950.92392,NA,12274580838.9585,NA,4860000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1980,,2023-12-18,NA,NA,2.18473153668695,5165000008.58307,NA,7068252653.10414,NA,3047000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1981,,2023-12-18,NA,NA,1.7581712414869901,4403800014.49585,NA,7840131120.2868,NA,3053000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1982,,2023-12-18,NA,NA,1.7065714603684,4410139938.35449,NA,8390959903.17025,NA,3234000000,32000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1979,,2023-12-18,NA,NA,1.90724638558853,3734830011.84464,NA,5953181649.91337,NA,2250000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1997,,2023-12-18,1576592,2966979,0.745705660764397,4074329994.20166,NA,16208417999.2786,12.7983073016486,2439000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1998,,2023-12-18,1536382,2909056,0.773576780377822,4284769922.25647,NA,16616786867.607,12.3697970687478,1548000000,8000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1999,,2023-12-18,1532215,2848512,0.643116612370175,3822920022.96448,NA,18392238656.9148,13.0448729465057,2331000000,0,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1983,,2023-12-18,NA,NA,1.51375069856949,4137610047.34039,NA,9123579936.56152,NA,3759000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2014,,2023-12-18,2277339,3107703,0.600268035587498,15584860260.0098,NA,64457544182.1567,10.3541022387748,4720000000,40000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1989,,2023-12-18,NA,NA,1.49811906075467,5612420061.11145,NA,13710749621.5068,13.4610449558549,7112000000,1000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1990,,2023-12-18,3486713,6548525,1.30242900037424,5245440057.75452,NA,13945113110.1629,12.229516117358,5556000000,89000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1991,,2023-12-18,3379092,6526696,2.01068384255423,7191970027.92358,NA,12384138295.1465,10.8037988300498,4051000000,3000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1992,,2023-12-18,2288041,4811740,1.56832695752283,5958269886.01685,NA,12264104418.7985,10.4106557400008,1680000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1993,,2023-12-18,2078512,3611811,1.22461500203209,4613720020.29419,NA,12425175007.0263,13.3826730526514,1794000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1994,,2023-12-18,1572419,3012788,1.4303432039008,6117210092.54456,NA,13224872081.2939,12.9423019749095,1883000000,4000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1995,,2023-12-18,1625459,2958738,0.937136595534812,4453159961.70044,NA,14843922760.7416,13.2708276522971,1952000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1996,,2023-12-18,1612368,2963681,0.862300947012627,4488510042.19055,NA,14898083870.1266,12.8383909351621,1565000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2009,,2023-12-18,2263358,3192058,0.811474768185579,13776020320.8923,NA,47239315908.3382,11.2068689096091,3421000000,27000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2010,,2023-12-18,2411151,3344515,0.721782190301179,14937079826.355,NA,55774807202.5816,10.5902560641743,5534000000,5000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2011,,2023-12-18,2193334,2928092,0.735638929741684,16802860359.1919,NA,60753790483.1092,10.3543141612218,5525000000,3000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2012,,2023-12-18,2127348,2842239,0.610849520613447,14128850086.2122,NA,58489349865.6898,10.0350248924883,6123000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2000,,2023-12-18,2323269,3847588,0.567017993139092,3644300041.19873,NA,18874870623.5258,13.2053938349655,1655000000,24000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2015,,2023-12-18,2285493,3134442,0.578285016579237,15700559961.319,NA,66198388271.5061,9.99372361503433,4489000000,42000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2016,,2023-12-18,1912223,2765647,0.468200544664058,13996790145.874,NA,72165915988.0042,10.210655433489,4239000000,50000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2017,,2023-12-18,2620697,2909950,0.439707109599058,14985200000.7629,NA,81810550405.2831,10.2681000900609,4373000000,59000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2018,,2023-12-18,2600363,2973842,0.348153074673596,12219859970.0928,NA,83919088226.4809,10.1619231293417,3579000000,49000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2019,,2023-12-18,2562316,3024300,0.411087731521641,14951799934.3872,NA,88431687095.3351,9.97441185782012,5395000000,19000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2020,,2023-12-18,2593688,2916419,0.479090875738625,16585300338.7451,NA,90196726239.2413,9.52547073752614,3831000000,151000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2021,,2023-12-18,2709820,3047512,0.439402002782116,17641809913.6353,NA,95582525810.8553,8.96227667831786,5543000000,86000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2022,,2023-12-18,3011227,5980434,NA,NA,NA,97988664189.0482,9.07855068120764,4602000000,11000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1965,,2023-12-18,NA,NA,2.53406159900421,1870099935.79239,NA,2580099330.09933,NA,1356000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1966,,2023-12-18,NA,NA,2.85174276095503,1723719935.4656,NA,2226113221.36847,NA,1786000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1967,,2023-12-18,NA,NA,2.96964112025491,1969449985.39425,NA,1981720243.77142,NA,1648000000,6000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1968,,2023-12-18,NA,NA,2.02226154345013,1407659976.6463,NA,2093727385.54378,NA,2217000000,1000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2013,,2023-12-18,2099345,2788669,0.587428033993301,13939530216.217,NA,59206270804.7731,10.0636572547026,7402000000,18000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2001,,2023-12-18,2521477,4072751,0.839875150630027,5534260005.95093,NA,18887889072.1321,12.2375939661123,2061000000,2000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2002,,2023-12-18,1550760,2800274,0.922595757767234,6386380079.26941,NA,19361949142.6374,11.6324902900527,2708000000,9000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2003,,2023-12-18,1432552,2406909,0.702223395297877,5672769973.75488,NA,21420874130.2835,11.3915298764642,3439000000,12000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2004,,2023-12-18,1599124,2680194,0.717917596837613,6732410093.3075,NA,26012470554.0077,12.4140909798759,2793000000,40000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2005,,2023-12-18,1371641,2436365,0.842043500625957,9018010021.65675,NA,29359373060.5107,12.1981477325451,1735000000,43000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2006,,2023-12-18,1357498,2386422,0.717203332617761,8716180011.74927,NA,30830893325.9194,11.4461196959662,2134000000,37000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2007,,2023-12-18,2355035,3369109,0.712886263997102,10921769828.7964,NA,35994785233.0125,10.2470500992642,3193000000,23000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,2008,,2023-12-18,2118992,3142062,0.719682673711092,11186779800.415,NA,41198040829.5738,10.1559149405279,2954000000,16000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1969,,2023-12-18,NA,NA,1.73205833768582,1321390014.19395,NA,2260017315.24259,NA,2168000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1971,,2023-12-18,NA,NA,1.7653058817067,1567140033.02157,NA,3032817144.78912,NA,2621000000,10000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1972,,2023-12-18,NA,NA,1.39624339443144,1282900030.19571,NA,2981955791.16657,NA,2655000000,2000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1973,,2023-12-18,NA,NA,1.56195067855858,1627030030.78699,NA,3091792935.35811,NA,1576000000,21000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1974,,2023-12-18,NA,NA,1.88929947167861,2386080029.24919,NA,3617352058.2413,NA,1573000000,24000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1975,,2023-12-18,NA,NA,2.6963008516898,3645119996.5477,NA,4220850559.78035,NA,1482000000,31000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1976,,2023-12-18,NA,NA,2.67390002673307,3524409965.99197,NA,4274319168.31179,NA,2515000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1977,,2023-12-18,NA,NA,1.76216272183004,2689980008.12531,NA,4566606232.16793,NA,2787000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1978,,2023-12-18,NA,NA,1.82217113889647,3175459967.61322,NA,5179372597.8163,NA,2181000000,27000000,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1960,,2023-12-18,NA,NA,2.19954466050586,1020110002.78406,NA,907263907.263908,NA,630000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1970,,2023-12-18,NA,NA,1.62884790819658,1346009959.3997,NA,2497384111.3211,NA,1309000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1962,,2023-12-18,NA,NA,2.08716528603874,1096590028.25618,NA,1281626031.62604,NA,523000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1963,,2023-12-18,NA,NA,2.56598177960439,1527209998.67655,NA,2029027279.02728,NA,868000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1964,,2023-12-18,NA,NA,2.61514781413828,1801160015.14532,NA,2258473508.47351,NA,1061000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia,8S,SAS,1961,,2023-12-18,NA,NA,1.88539901572499,926220029.592514,NA,975576975.576975,NA,1247000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1964,,2023-12-18,NA,NA,NA,NA,NA,2258473508.47351,NA,1061000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1961,,2023-12-18,NA,NA,NA,NA,NA,975576975.576975,NA,1247000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1962,,2023-12-18,NA,NA,NA,NA,NA,1281626031.62604,NA,523000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1963,,2023-12-18,NA,NA,NA,NA,NA,2029027279.02728,NA,868000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2001,,2023-12-18,2521477,4072751,0.839875150630026,5534260005.95092,NA,18887889072.1321,12.2375939661123,2061000000,2000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2002,,2023-12-18,1550760,2800274,0.922595757767235,6386380079.26941,NA,19361949142.6374,11.6324902900527,2708000000,9000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1960,,2023-12-18,NA,NA,NA,NA,NA,907263907.263908,NA,630000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2000,,2023-12-18,2323269,3847588,0.567017993139092,3644300041.19873,NA,18874870623.5258,13.2053938349655,1655000000,24000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1966,,2023-12-18,NA,NA,NA,NA,NA,2226113221.36847,NA,1786000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1967,,2023-12-18,NA,NA,NA,NA,NA,1981720243.77142,NA,1648000000,6000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1965,,2023-12-18,NA,NA,NA,NA,NA,2580099330.09933,NA,1356000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1973,,2023-12-18,NA,NA,1.56195067855858,1627030030.78699,NA,3091792935.35811,NA,1576000000,21000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1974,,2023-12-18,NA,NA,1.88929947167861,2386080029.24919,NA,3617352058.2413,NA,1573000000,24000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1975,,2023-12-18,NA,NA,2.6963008516898,3645119996.5477,NA,4220850559.78035,NA,1482000000,31000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1976,,2023-12-18,NA,NA,2.67390002673308,3524409965.99198,NA,4274319168.31179,NA,2515000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2003,,2023-12-18,1432552,2406909,0.702223395297878,5672769973.75489,NA,21420874130.2835,11.3915298764642,3439000000,12000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2004,,2023-12-18,1599124,2680194,0.717917596837614,6732410093.30751,NA,26012470554.0077,12.4140909798759,2793000000,40000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1977,,2023-12-18,NA,NA,1.76216272183004,2689980008.12531,NA,4566606232.16793,NA,2787000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2005,,2023-12-18,1371641,2436365,0.841998681328763,9017530021.66749,NA,29359373060.5107,12.1981477325451,1735000000,43000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1968,,2023-12-18,NA,NA,NA,NA,NA,2093727385.54378,NA,2217000000,1000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1969,,2023-12-18,NA,NA,NA,NA,NA,2260017315.24259,NA,2168000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1970,,2023-12-18,NA,NA,1.62884790819658,1346009959.3997,NA,2497384111.3211,NA,1309000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1971,,2023-12-18,NA,NA,1.7653058817067,1567140033.02157,NA,3032817144.78912,NA,2621000000,10000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1972,,2023-12-18,NA,NA,1.39624339443144,1282900030.19571,NA,2981955791.16657,NA,2655000000,2000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1998,,2023-12-18,1536382,2909056,0.773576780377822,4284769922.25647,NA,16616786867.607,12.3697970687478,1548000000,8000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1999,,2023-12-18,1532215,2848512,0.643116612370175,3822920022.96448,NA,18392238656.9148,13.0448729465057,2331000000,0,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2013,,2023-12-18,2099345,2788669,0.584579712848291,13871940219.8792,NA,59206270804.7731,10.0636572547026,7402000000,18000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2014,,2023-12-18,2277339,3107703,0.597071969483785,15501880256.6528,NA,64457544182.1567,10.3541022387748,4720000000,40000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2015,,2023-12-18,2285493,3134442,0.574442320714425,15596229959.4879,NA,66198388271.506,9.99372361503433,4489000000,42000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2016,,2023-12-18,1912223,2765647,0.460101828246009,13754680145.2637,NA,72165915988.0042,10.210655433489,4239000000,50000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1990,,2023-12-18,3486713,6548525,1.30242900037424,5245440057.75451,NA,13945113110.1629,12.229516117358,5556000000,89000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1978,,2023-12-18,NA,NA,1.82217113889647,3175459967.61322,NA,5179372597.8163,NA,2181000000,27000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2006,,2023-12-18,1357498,2386422,0.71017544434758,8630770008.08716,NA,30830893325.9194,11.4461196959662,2134000000,37000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2007,,2023-12-18,2355035,3369109,0.706058155212459,10817159828.186,NA,35994785233.0125,10.2470500992642,3193000000,23000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2008,,2023-12-18,2118992,3142062,0.70958427254593,11029809799.1943,NA,41198040829.5738,10.1559149405279,2954000000,16000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2009,,2023-12-18,2263358,3192058,0.802949465739969,13631290325.1648,NA,47239315908.3382,11.2068689096091,3421000000,27000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2010,,2023-12-18,2411151,3344515,0.717026387783307,14838659828.186,NA,55774807202.5816,10.5902560641743,5534000000,5000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2011,,2023-12-18,2193334,2928092,0.73106035686928,16698280357.3608,NA,60753790483.1092,10.3543141612218,5525000000,3000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,2012,,2023-12-18,2127348,2842239,0.605236856542686,13999030078.8879,NA,58489349865.6898,10.0350248924883,6123000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1984,,2023-12-18,NA,NA,1.47787288866074,4014049960.13641,NA,9400417922.40421,NA,4116000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1985,,2023-12-18,NA,NA,1.32397930588068,3910670017.24244,NA,10155420642.5108,NA,4025000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1986,,2023-12-18,NA,NA,1.57028008803569,4908209950.92392,NA,12274580838.9585,NA,4860000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1987,,2023-12-18,NA,NA,1.3935102274624,4831699957.84759,NA,13926518805.0165,NA,5217000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1988,,2023-12-18,NA,NA,1.5009433481451,5577089937.21008,NA,14601413726.311,14.6397610573386,5574000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1991,,2023-12-18,3379092,6526696,2.01068384255423,7191970027.92359,NA,12384138295.1465,10.8037988300498,4051000000,3000000,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1992,,2023-12-18,2288041,4811740,1.56832695752283,5958269886.01685,NA,12264104418.7985,10.4106557400008,1680000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1993,,2023-12-18,2078512,3611811,1.22461500203209,4613720020.29419,NA,12425175007.0263,13.3826730526514,1794000000,NA,Aggregates,,,,Aggregates,Aggregates
South Asia (IDA & IBRD),T5,TSA,1994,,2023-12-18,1572419,3012788,1.4303432039008,6117210092.54456,NA,13224872081.2939,12.9423019749095,1883000000,4000000,Aggregates,,,,Aggregates,Aggregates
