"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","IMMIGINFLOW","FAMWORKR","NBR","A","2021",21384,
"JPN","IMMIGINFLOW","FAMWORKR","NBR","A","2022",35435,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","1995",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","1996",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","1997",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","1998",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","1999",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","2001",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","2002",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","2003",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","2004",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","2005",0,
"JPN","IMMIGINFLOW","FREEMOVS","NBR","A","2006",0,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","1995",0,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","1996",0,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","1997",0,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","1998",190,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","1999",218,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2000",193,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2001",224,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2002",198,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2003",172,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2004",168,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2005",231,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2006",87,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2007",129,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2008",417,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2009",531,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2010",429,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2011",287,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2012",130,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2013",175,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2014",144,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2015",125,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2016",143,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2017",94,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2018",104,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2019",101,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2020",91,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2021",654,
"JPN","IMMIGINFLOW","HUMNTRN","NBR","A","2022",1997,
"JPN","IMMIGINFLOW","OTH","NBR","A","1995",0,
"JPN","IMMIGINFLOW","OTH","NBR","A","1996",0,
"JPN","IMMIGINFLOW","OTH","NBR","A","1997",0,
"JPN","IMMIGINFLOW","OTH","NBR","A","1998",21311,
"JPN","IMMIGINFLOW","OTH","NBR","A","1999",27565,
"JPN","IMMIGINFLOW","OTH","NBR","A","2000",46770,
"JPN","IMMIGINFLOW","OTH","NBR","A","2001",34811,
"JPN","IMMIGINFLOW","OTH","NBR","A","2002",29702,
"JPN","IMMIGINFLOW","OTH","NBR","A","2003",40935,
"JPN","IMMIGINFLOW","OTH","NBR","A","2004",44378,
"JPN","IMMIGINFLOW","OTH","NBR","A","2005",44359,
"JPN","IMMIGINFLOW","OTH","NBR","A","2006",37274,
"JPN","IMMIGINFLOW","OTH","NBR","A","2007",34585,
"JPN","IMMIGINFLOW","OTH","NBR","A","2008",28228,
"JPN","IMMIGINFLOW","OTH","NBR","A","2009",14058,
"JPN","IMMIGINFLOW","OTH","NBR","A","2010",14108,
"JPN","IMMIGINFLOW","OTH","NBR","A","2011",14403,
"JPN","IMMIGINFLOW","OTH","NBR","A","2012",15051,
"JPN","IMMIGINFLOW","OTH","NBR","A","2013",11453,
"JPN","IMMIGINFLOW","OTH","NBR","A","2014",12058,
"JPN","IMMIGINFLOW","OTH","NBR","A","2015",14347,
"JPN","IMMIGINFLOW","OTH","NBR","A","2016",16446,
"JPN","IMMIGINFLOW","OTH","NBR","A","2017",17470,
"JPN","IMMIGINFLOW","OTH","NBR","A","2018",18413,
"JPN","IMMIGINFLOW","OTH","NBR","A","2019",18862,
"JPN","IMMIGINFLOW","OTH","NBR","A","2020",6772,
"JPN","IMMIGINFLOW","OTH","NBR","A","2021",4023,
"JPN","IMMIGINFLOW","OTH","NBR","A","2022",11631,
"JPN","IMMIGINFLOW","WORK","NBR","A","1995",0,
"JPN","IMMIGINFLOW","WORK","NBR","A","1996",0,
"JPN","IMMIGINFLOW","WORK","NBR","A","1997",0,
"JPN","IMMIGINFLOW","WORK","NBR","A","1998",19476,
"JPN","IMMIGINFLOW","WORK","NBR","A","1999",17518,
"JPN","IMMIGINFLOW","WORK","NBR","A","2000",17516,
"JPN","IMMIGINFLOW","WORK","NBR","A","2001",16633,
"JPN","IMMIGINFLOW","WORK","NBR","A","2002",14477,
"JPN","IMMIGINFLOW","WORK","NBR","A","2003",15497,
"JPN","IMMIGINFLOW","WORK","NBR","A","2004",18297,
"JPN","IMMIGINFLOW","WORK","NBR","A","2005",20625,
"JPN","IMMIGINFLOW","WORK","NBR","A","2006",28617,
"JPN","IMMIGINFLOW","WORK","NBR","A","2007",34880,
"JPN","IMMIGINFLOW","WORK","NBR","A","2008",33660,
"JPN","IMMIGINFLOW","WORK","NBR","A","2009",23355,
"JPN","IMMIGINFLOW","WORK","NBR","A","2010",19280,
"JPN","IMMIGINFLOW","WORK","NBR","A","2011",22438,
"JPN","IMMIGINFLOW","WORK","NBR","A","2012",26908,
"JPN","IMMIGINFLOW","WORK","NBR","A","2013",25083,
"JPN","IMMIGINFLOW","WORK","NBR","A","2014",30748,
"JPN","IMMIGINFLOW","WORK","NBR","A","2015",41296,
"JPN","IMMIGINFLOW","WORK","NBR","A","2016",49099,
"JPN","IMMIGINFLOW","WORK","NBR","A","2017",53136,
"JPN","IMMIGINFLOW","WORK","NBR","A","2018",65996,
"JPN","IMMIGINFLOW","WORK","NBR","A","2019",82198,
"JPN","IMMIGINFLOW","WORK","NBR","A","2020",53116,
"JPN","IMMIGINFLOW","WORK","NBR","A","2021",32476,
"JPN","IMMIGINFLOW","WORK","NBR","A","2022",45805,
"KOR","IMMIGINFLOW","FAM","NBR","A","2000",799,
"KOR","IMMIGINFLOW","FAM","NBR","A","2001",887,
"KOR","IMMIGINFLOW","FAM","NBR","A","2002",5253,
"KOR","IMMIGINFLOW","FAM","NBR","A","2003",12014,
"KOR","IMMIGINFLOW","FAM","NBR","A","2004",20968,
"KOR","IMMIGINFLOW","FAM","NBR","A","2005",23755,
"KOR","IMMIGINFLOW","FAM","NBR","A","2006",24088,
"KOR","IMMIGINFLOW","FAM","NBR","A","2007",23762,
"KOR","IMMIGINFLOW","FAM","NBR","A","2008",23537,
"KOR","IMMIGINFLOW","FAM","NBR","A","2009",20515,
"KOR","IMMIGINFLOW","FAM","NBR","A","2010",21648,
"KOR","IMMIGINFLOW","FAM","NBR","A","2011",21116,
"KOR","IMMIGINFLOW","FAM","NBR","A","2012",19429,
"KOR","IMMIGINFLOW","FAM","NBR","A","2013",18665,
"KOR","IMMIGINFLOW","FAM","NBR","A","2014",14353,
"KOR","IMMIGINFLOW","FAM","NBR","A","2015",13449,
"KOR","IMMIGINFLOW","FAM","NBR","A","2016",14238,
"KOR","IMMIGINFLOW","FAM","NBR","A","2017",13593,
"KOR","IMMIGINFLOW","FAM","NBR","A","2018",14694,
"KOR","IMMIGINFLOW","FAM","NBR","A","2019",15465,
"KOR","IMMIGINFLOW","FAM","NBR","A","2020",16428,
"KOR","IMMIGINFLOW","FAM","NBR","A","2021",9985,
"KOR","IMMIGINFLOW","FAM","NBR","A","2022",11910,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2000",2242,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2001",2334,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2002",2575,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2003",2370,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2004",2545,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2005",3168,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2006",2685,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2007",2921,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2008",2888,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2009",2939,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2010",3229,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2011",3583,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2012",4160,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2013",5094,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2014",5172,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2015",4621,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2016",4865,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2017",4364,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2018",5274,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2019",5516,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2020",4337,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2021",5566,
"KOR","IMMIGINFLOW","FAMWORKR","NBR","A","2022",6885,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2000",0,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2001",1,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2002",1,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2003",12,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2004",18,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2005",9,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2006",11,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2007",13,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2008",32,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2009",74,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2010",47,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2011",38,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2012",60,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2013",36,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2014",633,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2015",234,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2016",320,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2017",409,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2018",632,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2019",259,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2020",204,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2021",114,
"KOR","IMMIGINFLOW","HUMNTRN","NBR","A","2022",170,
"KOR","IMMIGINFLOW","OTH","NBR","A","2000",1258,
"KOR","IMMIGINFLOW","OTH","NBR","A","2001",1584,
"KOR","IMMIGINFLOW","OTH","NBR","A","2002",2139,
"KOR","IMMIGINFLOW","OTH","NBR","A","2003",2190,
"KOR","IMMIGINFLOW","OTH","NBR","A","2004",2244,
"KOR","IMMIGINFLOW","OTH","NBR","A","2005",2620,
"KOR","IMMIGINFLOW","OTH","NBR","A","2006",2655,
"KOR","IMMIGINFLOW","OTH","NBR","A","2007",3196,
"KOR","IMMIGINFLOW","OTH","NBR","A","2008",4198,
"KOR","IMMIGINFLOW","OTH","NBR","A","2009",4942,
"KOR","IMMIGINFLOW","OTH","NBR","A","2010",15529,
"KOR","IMMIGINFLOW","OTH","NBR","A","2011",20999,
"KOR","IMMIGINFLOW","OTH","NBR","A","2012",19480,
"KOR","IMMIGINFLOW","OTH","NBR","A","2013",28587,
"KOR","IMMIGINFLOW","OTH","NBR","A","2014",40802,
"KOR","IMMIGINFLOW","OTH","NBR","A","2015",45617,
"KOR","IMMIGINFLOW","OTH","NBR","A","2016",51500,
"KOR","IMMIGINFLOW","OTH","NBR","A","2017",51953,
"KOR","IMMIGINFLOW","OTH","NBR","A","2018",54882,
"KOR","IMMIGINFLOW","OTH","NBR","A","2019",52736,
"KOR","IMMIGINFLOW","OTH","NBR","A","2020",31246,
"KOR","IMMIGINFLOW","OTH","NBR","A","2021",33370,
"KOR","IMMIGINFLOW","OTH","NBR","A","2022",37211,
"KOR","IMMIGINFLOW","WORK","NBR","A","2000",3671,
"KOR","IMMIGINFLOW","WORK","NBR","A","2001",3194,
"KOR","IMMIGINFLOW","WORK","NBR","A","2002",2975,
"KOR","IMMIGINFLOW","WORK","NBR","A","2003",2763,
"KOR","IMMIGINFLOW","WORK","NBR","A","2004",2887,
"KOR","IMMIGINFLOW","WORK","NBR","A","2005",3964,
"KOR","IMMIGINFLOW","WORK","NBR","A","2006",3508,
"KOR","IMMIGINFLOW","WORK","NBR","A","2007",4276,
"KOR","IMMIGINFLOW","WORK","NBR","A","2008",4456,
"KOR","IMMIGINFLOW","WORK","NBR","A","2009",3971,
"KOR","IMMIGINFLOW","WORK","NBR","A","2010",5255,
"KOR","IMMIGINFLOW","WORK","NBR","A","2011",6788,
"KOR","IMMIGINFLOW","WORK","NBR","A","2012",7463,
"KOR","IMMIGINFLOW","WORK","NBR","A","2013",6357,
"KOR","IMMIGINFLOW","WORK","NBR","A","2014",6296,
"KOR","IMMIGINFLOW","WORK","NBR","A","2015",6121,
"KOR","IMMIGINFLOW","WORK","NBR","A","2016",6718,
"KOR","IMMIGINFLOW","WORK","NBR","A","2017",4997,
"KOR","IMMIGINFLOW","WORK","NBR","A","2018",5692,
"KOR","IMMIGINFLOW","WORK","NBR","A","2019",4079,
"KOR","IMMIGINFLOW","WORK","NBR","A","2020",5066,
"KOR","IMMIGINFLOW","WORK","NBR","A","2021",4759,
"KOR","IMMIGINFLOW","WORK","NBR","A","2022",5544,
"NLD","IMMIGINFLOW","FAM","NBR","A","1995",22996,
"NLD","IMMIGINFLOW","FAM","NBR","A","1996",29805,
"NLD","IMMIGINFLOW","FAM","NBR","A","1997",29573,
"NLD","IMMIGINFLOW","FAM","NBR","A","1998",31967,
"NLD","IMMIGINFLOW","FAM","NBR","A","1999",25427,
"NLD","IMMIGINFLOW","FAM","NBR","A","2000",27276,
"NLD","IMMIGINFLOW","FAM","NBR","A","2001",29399,
"NLD","IMMIGINFLOW","FAM","NBR","A","2002",29989,
"NLD","IMMIGINFLOW","FAM","NBR","A","2003",29213,
"NLD","IMMIGINFLOW","FAM","NBR","A","2004",23583,
"NLD","IMMIGINFLOW","FAM","NBR","A","2005",19137,
"NLD","IMMIGINFLOW","FAM","NBR","A","2006",20783,
"NLD","IMMIGINFLOW","FAM","NBR","A","2007",19469,
"NLD","IMMIGINFLOW","FAM","NBR","A","2008",24085,
"NLD","IMMIGINFLOW","FAM","NBR","A","2009",23080,
"NLD","IMMIGINFLOW","FAM","NBR","A","2010",21565,
"NLD","IMMIGINFLOW","FAM","NBR","A","2011",22325,
"NLD","IMMIGINFLOW","FAM","NBR","A","2012",21160,
"NLD","IMMIGINFLOW","FAM","NBR","A","2013",25375,
"NLD","IMMIGINFLOW","FAM","NBR","A","2014",22115,
"NLD","IMMIGINFLOW","FAM","NBR","A","2015",21685,
"NLD","IMMIGINFLOW","FAM","NBR","A","2016",24960,
"NLD","IMMIGINFLOW","FAM","NBR","A","2017",30970,
"NLD","IMMIGINFLOW","FAM","NBR","A","2018",34035,
"NLD","IMMIGINFLOW","FAM","NBR","A","2019",38655,
"NLD","IMMIGINFLOW","FAM","NBR","A","2020",28870,
"NLD","IMMIGINFLOW","FAM","NBR","A","2021",34535,
"NLD","IMMIGINFLOW","FAM","NBR","A","2022",45870,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","1995",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","1996",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","1997",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","1998",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","1999",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2000",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2001",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2002",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2003",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2004",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2005",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2006",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2007",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2008",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2009",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2010",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2011",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2012",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2013",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2014",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2015",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2016",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2017",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2018",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2019",0,
"NLD","IMMIGINFLOW","FAMWORKR","NBR","A","2020",0,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","1995",14556,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","1996",16806,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","1997",16505,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","1998",17991,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","1999",19445,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2000",25573,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2001",25466,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2002",23835,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2003",21924,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2004",29739,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2005",31021,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2006",35947,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2007",42232,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2008",56132,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2009",42808,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2010",47019,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2011",51123,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2012",51766,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2013",52766,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2014",59087,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2015",60764,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2016",64697,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2017",73479,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2018",80338,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2019",90520,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2020",76524,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2021",90838,
"NLD","IMMIGINFLOW","FREEMOVS","NBR","A","2022",99608,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","1995",0,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","1996",0,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","1997",16990,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","1998",15100,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","1999",9490,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2000",9730,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2001",10580,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2002",8820,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2003",9760,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2004",10170,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2005",17880,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2006",14440,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2007",12340,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2008",6090,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2009",8490,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2010",8680,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2011",8380,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2012",5920,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2013",9545,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2014",18620,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2015",31085,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2016",34250,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2017",25815,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2018",12445,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2019",11890,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2020",14045,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2021",24705,
"NLD","IMMIGINFLOW","HUMNTRN","NBR","A","2022",29635,
"NLD","IMMIGINFLOW","OTH","NBR","A","1995",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","1996",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","1997",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","1998",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","1999",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2000",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2001",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2002",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2003",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2004",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2005",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2006",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2007",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2008",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2009",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2010",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2011",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2012",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2013",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2014",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2015",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2016",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2017",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2018",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2019",0,
"NLD","IMMIGINFLOW","OTH","NBR","A","2020",0,
"NLD","IMMIGINFLOW","WORK","NBR","A","1995",3442,
"NLD","IMMIGINFLOW","WORK","NBR","A","1996",4459,
"NLD","IMMIGINFLOW","WORK","NBR","A","1997",4756,
"NLD","IMMIGINFLOW","WORK","NBR","A","1998",5810,
"NLD","IMMIGINFLOW","WORK","NBR","A","1999",5887,
"NLD","IMMIGINFLOW","WORK","NBR","A","2000",6839,
"NLD","IMMIGINFLOW","WORK","NBR","A","2001",7753,
"NLD","IMMIGINFLOW","WORK","NBR","A","2002",7137,
"NLD","IMMIGINFLOW","WORK","NBR","A","2003",7065,
"NLD","IMMIGINFLOW","WORK","NBR","A","2004",5100,
"NLD","IMMIGINFLOW","WORK","NBR","A","2005",5300,
"NLD","IMMIGINFLOW","WORK","NBR","A","2006",6507,
"NLD","IMMIGINFLOW","WORK","NBR","A","2007",8112,
"NLD","IMMIGINFLOW","WORK","NBR","A","2008",9907,
"NLD","IMMIGINFLOW","WORK","NBR","A","2009",8787,
"NLD","IMMIGINFLOW","WORK","NBR","A","2010",8662,
"NLD","IMMIGINFLOW","WORK","NBR","A","2011",9588,
"NLD","IMMIGINFLOW","WORK","NBR","A","2012",11685,
"NLD","IMMIGINFLOW","WORK","NBR","A","2013",12963,
"NLD","IMMIGINFLOW","WORK","NBR","A","2014",11948,
"NLD","IMMIGINFLOW","WORK","NBR","A","2015",13310,
"NLD","IMMIGINFLOW","WORK","NBR","A","2016",14620,
"NLD","IMMIGINFLOW","WORK","NBR","A","2017",17745,
"NLD","IMMIGINFLOW","WORK","NBR","A","2018",20885,
"NLD","IMMIGINFLOW","WORK","NBR","A","2019",22030,
"NLD","IMMIGINFLOW","WORK","NBR","A","2020",13345,
"NLD","IMMIGINFLOW","WORK","NBR","A","2021",20770,
"NLD","IMMIGINFLOW","WORK","NBR","A","2022",32370,
"NZL","IMMIGINFLOW","FAM","NBR","A","2001",15942,
"NZL","IMMIGINFLOW","FAM","NBR","A","2002",12663,
"NZL","IMMIGINFLOW","FAM","NBR","A","2003",14608,
"NZL","IMMIGINFLOW","FAM","NBR","A","2004",13394,
"NZL","IMMIGINFLOW","FAM","NBR","A","2005",14830,
"NZL","IMMIGINFLOW","FAM","NBR","A","2006",14659,
"NZL","IMMIGINFLOW","FAM","NBR","A","2007",14841,
"NZL","IMMIGINFLOW","FAM","NBR","A","2008",14811,
"NZL","IMMIGINFLOW","FAM","NBR","A","2009",13679,
"NZL","IMMIGINFLOW","FAM","NBR","A","2010",14320,
"NZL","IMMIGINFLOW","FAM","NBR","A","2011",16417,
"NZL","IMMIGINFLOW","FAM","NBR","A","2012",15843,
"NZL","IMMIGINFLOW","FAM","NBR","A","2013",16878,
"NZL","IMMIGINFLOW","FAM","NBR","A","2014",17646,
"NZL","IMMIGINFLOW","FAM","NBR","A","2015",17202,
"NZL","IMMIGINFLOW","FAM","NBR","A","2016",16422,
"NZL","IMMIGINFLOW","FAM","NBR","A","2017",12378,
"NZL","IMMIGINFLOW","FAM","NBR","A","2018",15153,
"NZL","IMMIGINFLOW","FAM","NBR","A","2019",10452,
"NZL","IMMIGINFLOW","FAM","NBR","A","2020",12189,
"NZL","IMMIGINFLOW","FAM","NBR","A","2021",15285,
"NZL","IMMIGINFLOW","FAM","NBR","A","2022",9033,
"NZL","IMMIGINFLOW","FAMWORKR","NBR","A","2001",23852,
"NZL","IMMIGINFLOW","FAMWORKR","NBR","A","2002",22644,
"NZL","IMMIGINFLOW","FAMWORKR","NBR","A","2003",16993,
"NZL","IMMIGINFLOW","FAMWORKR","NBR","A","2004",13891,
"NZL","IMMIGINFLOW","FAMWORKR","NBR","A","2005",22232,
"NZL","IMMIGINFLOW","FAMWORKR","NBR","A","2006",19133,
"NZL","IMMIGINFLOW","FAMWORKR","NBR","A","2007",18114,
