country,iso2c,iso3c,year,status,lastupdated,secondary,tertiary,gdppcap,region,capital,longitude,latitude,income,lending
Papua New Guinea,PG,PNG,2021,,2023-12-18,NA,NA,3637.9134402603,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,2022,,2023-12-18,NA,NA,3752.9449512175,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1980,,2023-12-18,NA,1.82658004760742,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1981,,2023-12-18,11.2714700698853,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1982,,2023-12-18,11.2794399261475,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1983,,2023-12-18,NA,1.53085005283356,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1970,,2023-12-18,8.61816024780273,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1971,,2023-12-18,9.00870990753174,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1972,,2023-12-18,10.1928596496582,2.46374988555908,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1973,,2023-12-18,10.7033195495605,2.54462003707886,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1974,,2023-12-18,10.8304901123047,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1975,,2023-12-18,11.8933801651001,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1976,,2023-12-18,11.7549600601196,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1977,,2023-12-18,11.286319732666,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1965,,2023-12-18,NA,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1966,,2023-12-18,NA,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1967,,2023-12-18,NA,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1968,,2023-12-18,NA,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1969,,2023-12-18,NA,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1978,,2023-12-18,10.7479000091553,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Papua New Guinea,PG,PNG,1979,,2023-12-18,10.8651103973389,NA,NA,East Asia & Pacific,Port Moresby,147.194,-9.47357,Lower middle income,Blend
Paraguay,PY,PRY,1967,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1968,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1978,,2023-12-18,24.5537300109863,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1979,,2023-12-18,26.083610534668,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1971,,2023-12-18,17.2869091033936,4.7298002243042,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1972,,2023-12-18,17.2844295501709,4.93503999710083,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1969,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1970,,2023-12-18,17.0516605377197,3.89762997627258,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1975,,2023-12-18,19.8996391296387,7.4173698425293,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1976,,2023-12-18,20.9973907470703,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1977,,2023-12-18,23.0403003692627,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1964,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1965,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1966,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2005,,2023-12-18,69.0906524658203,27.9218807220459,9113.41175116844,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2006,,2023-12-18,68.7788619995117,NA,9451.76055686211,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2007,,2023-12-18,69.0033798217773,31.2753391265869,9865.32641690404,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2008,,2023-12-18,70.4103469848633,37.1245803833008,10403.8405428603,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2009,,2023-12-18,71.3650970458984,40.0043411254883,10272.1771773849,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1973,,2023-12-18,18.619010925293,5.24902009963989,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1974,,2023-12-18,19.4568405151367,5.8610200881958,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2012,,2023-12-18,82.5331420898438,NA,11376.4073007467,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2013,,2023-12-18,75.38134765625,NA,12150.9715219326,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2014,,2023-12-18,NA,NA,12616.4142339973,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2015,,2023-12-18,NA,NA,12806.0966786058,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2016,,2023-12-18,82.3605499267578,NA,13163.7401933187,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2017,,2023-12-18,NA,NA,13604.1747171995,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2018,,2023-12-18,NA,NA,13848.4991149602,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1980,,2023-12-18,27.5217094421387,9.38206958770752,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1981,,2023-12-18,28.7050495147705,9.70699024200439,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1982,,2023-12-18,29.9739894866943,9.41681957244873,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1983,,2023-12-18,31.4878902435303,10.7032804489136,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2010,,2023-12-18,73.0419769287109,37.7850494384766,11281.2557333508,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2011,,2023-12-18,75.6274108886719,NA,11613.1685799089,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1960,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1961,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1962,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1963,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2002,,2023-12-18,70.1372222900391,28.3510494232178,8515.94666738008,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2003,,2023-12-18,67.7881088256836,26.9992599487305,8773.13852976157,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2004,,2023-12-18,69.1493301391602,27.2375907897949,9022.79829014608,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1991,,2023-12-18,32.7748413085938,NA,8888.47829797121,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2019,,2023-12-18,75.8563919067383,NA,13609.72300919,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2020,,2023-12-18,84.7876205444336,NA,13317.3211184333,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2021,,2023-12-18,84.2880096435547,NA,13676.390206506,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2022,,2023-12-18,82.0107879638672,NA,13531.396663349,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1996,,2023-12-18,46.9069290161133,9.90301036834717,9588.72401371918,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1984,,2023-12-18,32.4562797546387,10.0018997192383,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1985,,2023-12-18,32.0801582336426,9.33329010009766,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1986,,2023-12-18,31.5884799957275,8.98023986816406,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1987,,2023-12-18,31.0816802978516,8.4796895980835,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1988,,2023-12-18,31.2702407836914,8.38113021850586,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1989,,2023-12-18,31.3222808837891,8.24919033050537,NA,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1990,,2023-12-18,32.411979675293,8.59850025177002,8818.62937058954,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1995,,2023-12-18,44.3042984008789,9.79769039154053,9661.06889884326,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1992,,2023-12-18,35.3939018249512,NA,8808.78439049477,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1993,,2023-12-18,39.4299812316895,10.7760601043701,9013.58945742563,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1994,,2023-12-18,41.3725204467773,NA,9262.53556900586,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1999,,2023-12-18,61.4332618713379,14.1942796707153,9248.59373640073,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2000,,2023-12-18,64.6615600585938,17.2084293365479,8862.14369215816,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1997,,2023-12-18,50.4885215759277,NA,9774.3152366375,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,1998,,2023-12-18,54.7281684875488,NA,9572.0537151699,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Paraguay,PY,PRY,2001,,2023-12-18,68.4785614013672,19.3145008087158,8640.30283866053,Latin America & Caribbean,Asuncion,-57.6362,-25.3005,Upper middle income,IBRD
Peru,PE,PER,1984,,2023-12-18,61.090648651123,21.9917907714844,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1989,,2023-12-18,65.5274429321289,29.6475601196289,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1995,,2023-12-18,67.6240463256836,26.6976203918457,6116.43877523639,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1996,,2023-12-18,69.1765289306641,25.3470897674561,6171.95520218406,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1997,,2023-12-18,69.3911972045898,25.3689193725586,6453.02133857947,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1985,,2023-12-18,61.7587585449219,22.7693195343018,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1986,,2023-12-18,62.2065315246582,26.0462799072266,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1987,,2023-12-18,62.8966102600098,27.0782508850098,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1988,,2023-12-18,63.7444915771484,28.5871696472168,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2002,,2023-12-18,85.0296936035156,30.157190322876,6596.55019217202,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1990,,2023-12-18,66.2543411254883,29.8408393859863,5240.25762333255,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1991,,2023-12-18,65.7239532470703,31.2568397521973,5244.14464183289,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1992,,2023-12-18,64.518798828125,30.7541999816895,5110.73742048642,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1993,,2023-12-18,64.1740570068359,27.4281101226807,5271.98188595675,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1994,,2023-12-18,67.4488372802734,26.2851390838623,5804.9993278689,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2021,,2023-12-18,98.1648101806641,NA,12533.8414170958,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2022,,2023-12-18,99.1219863891602,NA,12743.9423914767,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1982,,2023-12-18,58.7064094543457,20.6978302001953,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1983,,2023-12-18,60.419750213623,21.3464794158936,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1998,,2023-12-18,77.0742416381836,NA,6315.01541683095,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1999,,2023-12-18,78.2726364135742,37.9385108947754,6303.45605337146,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2000,,2023-12-18,80.6369094848633,33.3326187133789,6375.61631586323,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2001,,2023-12-18,83.6432189941406,29.8303699493408,6329.41288016819,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1960,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2003,,2023-12-18,78.40087890625,30.2261905670166,6799.44966546457,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2004,,2023-12-18,81.7232894897461,32.0726013183594,7067.35560851936,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2005,,2023-12-18,82.7753372192383,32.374210357666,7443.93111806358,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2006,,2023-12-18,85.7075805664062,33.8254699707031,7938.43495182095,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2007,,2023-12-18,88.6508178710938,NA,8548.60402724919,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2008,,2023-12-18,89.8375473022461,NA,9262.15113614585,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2009,,2023-12-18,93.4648818969727,NA,9298.07800349067,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2010,,2023-12-18,95.7563323974609,NA,9996.93732259223,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2011,,2023-12-18,97.1125869750977,NA,10539.981964216,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2012,,2023-12-18,95.9883804321289,NA,11084.8739365499,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2013,,2023-12-18,101.042098999023,NA,11620.6444470691,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2014,,2023-12-18,99.2948989868164,NA,11773.9441346308,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2015,,2023-12-18,99.5942687988281,NA,12015.1871556329,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2016,,2023-12-18,101.344680786133,73.330192565918,12321.3181539792,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2017,,2023-12-18,100.209571838379,71.2465515136719,12442.7464624852,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2018,,2023-12-18,98.6095199584961,NA,12696.2362890388,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2019,,2023-12-18,97.7029800415039,NA,12735.16827797,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,2020,,2023-12-18,97.5327911376953,NA,11187.3437896037,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1980,,2023-12-18,59.7627105712891,17.6800994873047,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1981,,2023-12-18,59.2296409606934,20.3533496856689,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1967,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1968,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1969,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1970,,2023-12-18,35.9058799743652,9.82075977325439,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1971,,2023-12-18,37.8516998291016,9.79193019866943,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1972,,2023-12-18,40.0134315490723,10.1827697753906,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1973,,2023-12-18,42.038761138916,11.4144697189331,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1961,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1962,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1963,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1964,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1965,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1966,,2023-12-18,NA,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1975,,2023-12-18,46.1114501953125,13.0872602462769,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1976,,2023-12-18,49.1084289550781,13.1598596572876,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1977,,2023-12-18,52.0903816223145,14.7176399230957,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1974,,2023-12-18,43.5851783752441,12.44873046875,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1979,,2023-12-18,58.7470092773438,16.2184391021729,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Peru,PE,PER,1978,,2023-12-18,57.323070526123,NA,NA,Latin America & Caribbean,Lima,-77.0465,-12.0931,Upper middle income,IBRD
Philippines,PH,PHL,1962,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1963,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1974,,2023-12-18,48.1136589050293,17.456579208374,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1966,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1967,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1964,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1965,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1960,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1961,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1998,,2023-12-18,76.3676910400391,27.224479675293,4322.5771235419,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1999,,2023-12-18,76.5082092285156,28.4981307983398,4364.28354167846,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2000,,2023-12-18,NA,NA,4455.67246341793,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2001,,2023-12-18,77.2201309204102,30.4657897949219,4495.36104912174,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2002,,2023-12-18,81.2801971435547,30.6726207733154,4567.23446758574,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1968,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1969,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1970,,2023-12-18,NA,NA,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1971,,2023-12-18,46.6749000549316,17.1944599151611,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1972,,2023-12-18,47.3769607543945,17.5277900695801,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1973,,2023-12-18,47.6526908874512,17.3701305389404,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2009,,2023-12-18,83.8893585205078,28.1930503845215,5574.45260870859,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2010,,2023-12-18,NA,29.4096050262451,5876.47814056568,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2011,,2023-12-18,NA,30.8261947631836,5995.43098154046,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1975,,2023-12-18,50.4486694335938,16.4977207183838,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1976,,2023-12-18,53.8820190429688,16.9836502075195,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1977,,2023-12-18,58.7867012023926,17.4380893707275,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,1978,,2023-12-18,62.5332908630371,20.28005027771,NA,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
Philippines,PH,PHL,2003,,2023-12-18,82.6391525268555,29.875,4703.66642129814,East Asia & Pacific,Manila,121.035,14.5515,Lower middle income,IBRD
